OS,Processor,RAM_MB,Cores,Algorithm,Implementation,DataType,Size,Iteration,TimeMillis,TimeNanos
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,10000,2,0,716600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,10000,3,0,493100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,10000,3,1,459500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,10000,3,1,881600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,10000,3,1,940700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,10000,3,0,204500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,10000,3,0,445500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,10000,3,2,1342900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,10000,3,1,1789600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,10000,3,1,577300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,10000,3,1,720500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,10000,3,0,253900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,10000,3,1,713500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,10000,4,1,498900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,10000,4,0,505300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,10000,4,2,903000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,10000,4,0,926200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,10000,4,1,250900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,10000,4,0,604700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,10000,4,2,1324900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,10000,4,2,2400300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,10000,4,0,349500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,10000,4,0,485000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,10000,4,0,209300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,10000,4,0,339200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,100000,0,5,5187300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,100000,0,2,1530300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,100000,0,27,26312000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,100000,0,6,6471600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,100000,0,3,2948200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,100000,0,2,2543900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,100000,0,13,14478400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,100000,0,20,19907000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,100000,0,4,3043600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,100000,0,1,2212500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,100000,0,1,1498400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,100000,0,1,1308600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,100000,1,6,6024300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,100000,1,2,1875600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,100000,1,24,24914400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,100000,1,6,4982500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,100000,1,2,2399900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,100000,1,3,2118200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,100000,1,14,14439800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,100000,1,9,8416700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,100000,1,2,2579300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,100000,1,2,2573100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,100000,1,2,1621400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,100000,1,2,1886200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,100000,2,5,5182100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,100000,2,1,1121600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,100000,2,25,24474000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,100000,2,5,4850400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,100000,2,2,2382700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,100000,2,3,2202800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,100000,2,14,14356500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,100000,2,9,8591400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,100000,2,2,3197400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,100000,2,4,2638000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,100000,2,2,1830500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,100000,2,1,1458100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,100000,3,4,4882900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,100000,3,1,1289600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,100000,3,24,23622900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,100000,3,5,5114300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,100000,3,2,2457100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,100000,3,2,2204000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,100000,3,14,14619000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,100000,3,7,6868000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,100000,3,3,2841900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,100000,3,4,3049100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,100000,3,2,1544400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,100000,3,1,1574400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,100000,4,6,5452100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,100000,4,1,1130000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,100000,4,23,23592300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,100000,4,6,5635900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,100000,4,2,2324500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,100000,4,2,2103900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,100000,4,16,16201300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,100000,4,13,12238900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,100000,4,3,2736900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,100000,4,3,3028500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,100000,4,2,1743100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,100000,4,2,1505300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,1000000,0,65,65313000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,1000000,0,15,14100000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,1000000,0,722,722051400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,1000000,0,163,163573400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,1000000,0,38,37795300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,1000000,0,32,31669600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,1000000,0,163,163855500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,1000000,0,98,98243600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,1000000,0,42,42557000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,1000000,0,42,41372000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,1000000,0,27,26555300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,1000000,0,39,40058800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,1000000,1,64,62731400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,1000000,1,15,16670400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,1000000,1,732,731923100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,1000000,1,141,141472000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,1000000,1,41,41839400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,1000000,1,19,19758300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,1000000,1,157,157094200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,1000000,1,85,85200800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,1000000,1,31,31521200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,1000000,1,25,25332800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,1000000,1,17,17832000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,1000000,1,13,12968400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,1000000,2,54,53847500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,1000000,2,9,9298100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,1000000,2,735,734442900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,1000000,2,131,130973900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,1000000,2,31,31248400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,1000000,2,21,19882500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,1000000,2,155,155237600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,1000000,2,69,69497700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,1000000,2,25,24121900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,1000000,2,19,19178500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,1000000,2,17,16507900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,1000000,2,15,14793400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,1000000,3,57,57047700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,1000000,3,12,11375000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,1000000,3,733,733130800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,1000000,3,119,118715900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,1000000,3,31,30982500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,1000000,3,25,23559200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,1000000,3,165,165281100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,1000000,3,83,81692900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,1000000,3,25,24767300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,1000000,3,25,24979000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,1000000,3,21,21638700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,1000000,3,15,13506000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,Reversed,1000000,4,57,57199800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,Reversed,1000000,4,11,11326100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,Reversed,1000000,4,750,749641100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,Reversed,1000000,4,140,139491600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,Reversed,1000000,4,31,32281200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,Reversed,1000000,4,26,26665400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,Reversed,1000000,4,168,168027800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,Reversed,1000000,4,64,63573900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,Reversed,1000000,4,25,25103800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,Reversed,1000000,4,19,18854000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,Reversed,1000000,4,16,15925400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,Reversed,1000000,4,13,12931200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,FewUnique,100,0,0,29800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,FewUnique,100,0,0,93700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,FewUnique,100,0,0,17900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,FewUnique,100,0,0,55500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,FewUnique,100,0,0,96300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,FewUnique,100,0,1,322400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,FewUnique,100,0,0,34500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,FewUnique,100,0,0,45000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,FewUnique,100,0,0,139900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,FewUnique,100,0,0,296100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,FewUnique,100,0,0,52700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,FewUnique,100,0,0,288900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,FewUnique,100,1,0,16800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,FewUnique,100,1,0,38800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,FewUnique,100,1,0,4800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,FewUnique,100,1,0,11000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,FewUnique,100,1,0,16800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,FewUnique,100,1,0,224000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,FewUnique,100,1,0,21200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,FewUnique,100,1,0,30500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,FewUnique,100,1,1,27300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,FewUnique,100,1,0,136800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,FewUnique,100,1,0,12700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,FewUnique,100,1,0,79500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,FewUnique,100,2,0,8900
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,FewUnique,100,2,0,14700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,FewUnique,100,2,0,2400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,FewUnique,100,2,0,5000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,FewUnique,100,2,0,6500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,FewUnique,100,2,0,130700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,FewUnique,100,2,0,12400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Parallel,FewUnique,100,2,0,17700
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Sequential,FewUnique,100,2,0,8300
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,SampleSort,Parallel,FewUnique,100,2,0,36400
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Sequential,FewUnique,100,2,0,7500
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BucketSort,Parallel,FewUnique,100,2,0,68600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Sequential,FewUnique,100,3,0,7800
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,MergeSort,Parallel,FewUnique,100,3,0,12000
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Sequential,FewUnique,100,3,0,1600
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,QuickSort,Parallel,FewUnique,100,3,0,4200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Sequential,FewUnique,100,3,0,5100
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,RadixSort,Parallel,FewUnique,100,3,0,108200
Windows 11 10.0,"AMD64 Family 25 Model 117 Stepping 2, AuthenticAMD",3916,16,BitonicSort,Sequential,FewUnique,100,3,0,13900
